time,temperature_2m (°F),relative_humidity_2m (%),dew_point_2m (°F),apparent_temperature (°F),precipitation (inch),rain (inch),snowfall (inch),snow_depth (ft),weather_code (wmo code),cloud_cover (%)
2023-11-08T06:00,48.9,87,45.1,43.1,0.000,0.000,0.000,0.000,3,100
2023-11-08T07:00,47.0,88,43.5,41.9,0.008,0.008,0.000,0.000,51,100
2023-11-08T08:00,47.2,93,45.4,42.6,0.012,0.012,0.000,0.000,51,100
2023-11-08T09:00,48.1,96,46.9,44.1,0.012,0.012,0.000,0.000,51,100
2023-11-08T10:00,49.3,95,48.1,45.8,0.008,0.008,0.000,0.000,51,100
2023-11-08T11:00,51.7,94,50.0,49.1,0.000,0.000,0.000,0.000,3,100
2023-11-08T12:00,55.8,91,53.1,55.1,0.000,0.000,0.000,0.000,3,100
2023-11-08T13:00,58.8,89,55.4,59.2,0.000,0.000,0.000,0.000,3,100
2023-11-08T14:00,59.3,90,56.3,59.7,0.000,0.000,0.000,0.000,3,100
2023-11-08T15:00,59.1,92,56.8,59.6,0.004,0.004,0.000,0.000,51,100
2023-11-08T16:00,58.9,95,57.4,59.2,0.035,0.035,0.000,0.000,53,97
2023-11-08T17:00,58.5,98,57.9,58.9,0.189,0.189,0.000,0.000,63,100
2023-11-08T18:00,51.5,95,50.0,46.5,0.508,0.508,0.000,0.000,65,100
2023-11-08T19:00,52.1,94,50.5,48.4,0.016,0.016,0.000,0.000,51,85
2023-11-08T20:00,50.1,94,48.4,45.8,0.000,0.000,0.000,0.000,3,93
2023-11-08T21:00,48.1,94,46.4,43.0,0.000,0.000,0.000,0.000,3,100
2023-11-08T22:00,47.2,92,45.1,41.5,0.000,0.000,0.000,0.000,3,88
2023-11-08T23:00,46.5,91,43.9,40.4,0.000,0.000,0.000,0.000,2,51
2023-11-09T00:00,45.8,89,42.7,39.3,0.000,0.000,0.000,0.000,0,8
2023-11-09T01:00,45.1,89,42.1,38.6,0.000,0.000,0.000,0.000,0,1
2023-11-09T02:00,44.8,88,41.5,38.1,0.000,0.000,0.000,0.000,0,0
2023-11-09T03:00,44.0,86,40.0,36.8,0.000,0.000,0.000,0.000,0,1
2023-11-09T04:00,42.7,83,37.8,34.8,0.000,0.000,0.000,0.000,0,0
2023-11-09T05:00,40.7,79,34.6,32.8,0.000,0.000,0.000,0.000,0,0
2023-11-09T06:00,39.0,76,32.0,31.2,0.000,0.000,0.000,0.000,0,0
2023-11-09T07:00,38.7,75,31.4,31.6,0.000,0.000,0.000,0.000,0,0
2023-11-09T08:00,40.7,69,31.2,34.4,0.000,0.000,0.000,0.000,0,0
2023-11-09T09:00,43.5,60,30.7,36.8,0.000,0.000,0.000,0.000,0,0
2023-11-09T10:00,46.5,54,30.8,39.3,0.000,0.000,0.000,0.000,0,4
2023-11-09T11:00,49.0,50,31.3,41.0,0.000,0.000,0.000,0.000,0,17
2023-11-09T12:00,50.9,47,31.4,42.0,0.000,0.000,0.000,0.000,0,15
2023-11-09T13:00,52.6,43,30.5,43.0,0.000,0.000,0.000,0.000,0,1
2023-11-09T14:00,53.0,42,30.4,43.5,0.000,0.000,0.000,0.000,0,11
2023-11-09T15:00,52.6,42,30.4,43.6,0.000,0.000,0.000,0.000,0,6
2023-11-09T16:00,50.8,47,31.2,42.6,0.000,0.000,0.000,0.000,0,4
2023-11-09T17:00,47.8,52,31.1,40.2,0.000,0.000,0.000,0.000,0,0
2023-11-09T18:00,45.8,57,31.2,38.3,0.000,0.000,0.000,0.000,0,0
2023-11-09T19:00,45.4,57,31.0,38.2,0.000,0.000,0.000,0.000,0,2
2023-11-09T20:00,44.5,59,30.9,37.1,0.000,0.000,0.000,0.000,3,90
2023-11-09T21:00,44.4,58,30.6,36.8,0.000,0.000,0.000,0.000,3,88
2023-11-09T22:00,45.0,55,29.8,36.7,0.000,0.000,0.000,0.000,0,10
2023-11-09T23:00,44.6,53,28.7,36.0,0.000,0.000,0.000,0.000,1,45
2023-11-10T00:00,44.9,53,28.7,35.7,0.000,0.000,0.000,0.000,3,88
2023-11-10T01:00,44.1,55,29.2,36.2,0.000,0.000,0.000,0.000,2,74
2023-11-10T02:00,42.2,62,30.1,35.5,0.000,0.000,0.000,0.000,0,10
2023-11-10T03:00,41.1,66,30.7,34.2,0.000,0.000,0.000,0.000,0,5
2023-11-10T04:00,40.2,70,31.2,33.3,0.000,0.000,0.000,0.000,0,0
2023-11-10T05:00,39.2,75,31.9,32.5,0.000,0.000,0.000,0.000,0,0
2023-11-10T06:00,38.0,78,31.9,31.3,0.000,0.000,0.000,0.000,0,0
2023-11-10T07:00,37.2,82,32.0,30.0,0.000,0.000,0.000,0.000,0,0
2023-11-10T08:00,39.3,74,31.9,32.7,0.000,0.000,0.000,0.000,0,0
2023-11-10T09:00,41.5,65,30.5,34.2,0.000,0.000,0.000,0.000,0,0
2023-11-10T10:00,42.8,58,29.1,34.7,0.000,0.000,0.000,0.000,0,0
2023-11-10T11:00,43.5,56,29.0,35.1,0.000,0.000,0.000,0.000,0,2
2023-11-10T12:00,45.3,52,28.8,36.3,0.000,0.000,0.000,0.000,2,68
2023-11-10T13:00,45.5,52,28.9,36.3,0.000,0.000,0.000,0.000,1,33
2023-11-10T14:00,45.1,53,29.2,36.2,0.000,0.000,0.000,0.000,1,48
2023-11-10T15:00,44.5,54,28.7,35.8,0.000,0.000,0.000,0.000,3,94
2023-11-10T16:00,43.6,55,28.3,35.6,0.000,0.000,0.000,0.000,3,90
2023-11-10T17:00,41.9,58,28.3,34.6,0.000,0.000,0.000,0.000,3,88
2023-11-10T18:00,40.5,62,28.4,33.7,0.000,0.000,0.000,0.000,3,95
2023-11-10T19:00,40.9,60,28.2,34.5,0.000,0.000,0.000,0.000,3,99
2023-11-10T20:00,40.0,62,28.2,33.7,0.000,0.000,0.000,0.000,3,89
2023-11-10T21:00,39.1,65,28.3,33.0,0.000,0.000,0.000,0.000,2,69
2023-11-10T22:00,36.9,70,27.9,30.3,0.000,0.000,0.000,0.000,0,10
2023-11-10T23:00,35.3,74,27.7,29.0,0.000,0.000,0.000,0.000,0,0
2023-11-11T00:00,34.3,76,27.4,27.9,0.000,0.000,0.000,0.000,0,0
2023-11-11T01:00,33.7,77,27.2,27.4,0.000,0.000,0.000,0.000,0,0
2023-11-11T02:00,32.8,79,26.9,26.1,0.000,0.000,0.000,0.000,0,0
2023-11-11T03:00,31.9,81,26.8,25.3,0.000,0.000,0.000,0.000,0,0
2023-11-11T04:00,31.2,83,26.6,24.5,0.000,0.000,0.000,0.000,0,0
2023-11-11T05:00,31.0,83,26.5,24.8,0.000,0.000,0.000,0.000,0,0
2023-11-11T06:00,30.7,84,26.5,24.9,0.000,0.000,0.000,0.000,0,0
2023-11-11T07:00,30.1,87,26.5,24.5,0.000,0.000,0.000,0.000,0,0
2023-11-11T08:00,34.6,79,28.6,28.7,0.000,0.000,0.000,0.000,0,0
2023-11-11T09:00,40.5,68,30.8,36.1,0.000,0.000,0.000,0.000,0,0
2023-11-11T10:00,43.9,60,31.0,39.4,0.000,0.000,0.000,0.000,0,0
2023-11-11T11:00,46.0,55,30.7,40.7,0.000,0.000,0.000,0.000,0,0
2023-11-11T12:00,47.2,54,31.5,41.3,0.000,0.000,0.000,0.000,0,0
2023-11-11T13:00,47.8,55,32.3,41.4,0.000,0.000,0.000,0.000,0,0
2023-11-11T14:00,47.9,56,32.8,41.8,0.000,0.000,0.000,0.000,0,1
2023-11-11T15:00,47.2,58,33.3,41.4,0.000,0.000,0.000,0.000,1,47
2023-11-11T16:00,45.4,65,34.3,40.4,0.000,0.000,0.000,0.000,3,100
2023-11-11T17:00,42.8,71,34.0,37.6,0.000,0.000,0.000,0.000,3,100
2023-11-11T18:00,41.6,74,33.7,35.6,0.000,0.000,0.000,0.000,3,84
2023-11-11T19:00,42.7,70,33.5,36.5,0.000,0.000,0.000,0.000,3,100
2023-11-11T20:00,42.8,70,33.7,36.8,0.000,0.000,0.000,0.000,3,100
2023-11-11T21:00,42.4,69,33.1,36.0,0.000,0.000,0.000,0.000,3,100
2023-11-11T22:00,42.5,68,32.8,36.0,0.000,0.000,0.000,0.000,3,100
2023-11-11T23:00,42.5,67,32.3,35.8,0.000,0.000,0.000,0.000,3,98
2023-11-12T00:00,41.7,67,31.5,34.6,0.000,0.000,0.000,0.000,3,100
2023-11-12T01:00,41.7,64,30.5,34.0,0.000,0.000,0.000,0.000,3,93
2023-11-12T02:00,41.1,63,29.5,33.2,0.000,0.000,0.000,0.000,3,96
2023-11-12T03:00,41.1,62,29.0,33.1,0.000,0.000,0.000,0.000,3,88
2023-11-12T04:00,40.3,62,28.3,32.2,0.000,0.000,0.000,0.000,3,100
2023-11-12T05:00,40.8,61,28.3,32.5,0.000,0.000,0.000,0.000,3,90
2023-11-12T06:00,40.4,62,28.4,32.2,0.000,0.000,0.000,0.000,3,86
2023-11-12T07:00,40.8,63,29.0,32.8,0.000,0.000,0.000,0.000,3,95
2023-11-12T08:00,42.3,63,30.5,35.1,0.000,0.000,0.000,0.000,3,94
2023-11-12T09:00,44.0,61,31.3,36.2,0.000,0.000,0.000,0.000,2,75
2023-11-12T10:00,46.2,58,32.4,37.9,0.000,0.000,0.000,0.000,2,66
2023-11-12T11:00,48.5,56,33.6,40.2,0.000,0.000,0.000,0.000,0,19
2023-11-12T12:00,50.9,53,34.3,42.6,0.000,0.000,0.000,0.000,0,0
2023-11-12T13:00,52.0,50,34.1,43.5,0.000,0.000,0.000,0.000,0,0
2023-11-12T14:00,52.5,51,34.8,44.1,0.000,0.000,0.000,0.000,0,0
2023-11-12T15:00,52.2,51,34.7,44.2,0.000,0.000,0.000,0.000,0,0
2023-11-12T16:00,50.5,56,35.2,42.9,0.000,0.000,0.000,0.000,0,0
2023-11-12T17:00,48.2,57,33.9,40.2,0.000,0.000,0.000,0.000,0,0
2023-11-12T18:00,47.4,57,33.0,38.9,0.000,0.000,0.000,0.000,0,0
2023-11-12T19:00,48.4,52,31.4,39.9,0.000,0.000,0.000,0.000,0,0
2023-11-12T20:00,47.6,52,31.0,38.9,0.000,0.000,0.000,0.000,0,0
2023-11-12T21:00,47.0,53,30.9,38.0,0.000,0.000,0.000,0.000,0,0
2023-11-12T22:00,46.4,55,31.0,37.6,0.000,0.000,0.000,0.000,0,0
2023-11-12T23:00,45.5,57,31.0,37.0,0.000,0.000,0.000,0.000,0,0
2023-11-13T00:00,44.7,59,31.4,36.4,0.000,0.000,0.000,0.000,0,0
2023-11-13T01:00,44.1,62,32.0,36.1,0.000,0.000,0.000,0.000,0,0
2023-11-13T02:00,43.5,66,32.9,36.0,0.000,0.000,0.000,0.000,0,0
2023-11-13T03:00,42.7,71,33.8,35.5,0.000,0.000,0.000,0.000,0,0
2023-11-13T04:00,42.3,74,34.6,35.2,0.000,0.000,0.000,0.000,0,0
2023-11-13T05:00,42.3,73,34.2,35.5,0.000,0.000,0.000,0.000,0,0
2023-11-13T06:00,41.1,75,33.8,34.6,0.000,0.000,0.000,0.000,0,0
2023-11-13T07:00,40.6,75,33.4,34.1,0.000,0.000,0.000,0.000,0,0
2023-11-13T08:00,43.4,71,34.6,37.0,0.000,0.000,0.000,0.000,0,0
2023-11-13T09:00,47.8,65,36.6,42.0,0.000,0.000,0.000,0.000,0,0
2023-11-13T10:00,52.0,57,37.2,45.8,0.000,0.000,0.000,0.000,0,0
2023-11-13T11:00,55.1,52,37.5,48.5,0.000,0.000,0.000,0.000,0,0
2023-11-13T12:00,57.0,48,37.3,50.2,0.000,0.000,0.000,0.000,0,0
2023-11-13T13:00,58.0,42,35.2,50.6,0.000,0.000,0.000,0.000,0,0
2023-11-13T14:00,58.0,38,32.3,50.0,0.000,0.000,0.000,0.000,0,0
2023-11-13T15:00,56.8,39,31.9,49.5,0.000,0.000,0.000,0.000,0,0
2023-11-13T16:00,53.3,46,33.1,47.0,0.000,0.000,0.000,0.000,0,0
2023-11-13T17:00,48.8,54,32.7,42.3,0.000,0.000,0.000,0.000,0,0
2023-11-13T18:00,46.7,57,32.5,40.0,0.000,0.000,0.000,0.000,0,0
2023-11-13T19:00,46.8,51,29.4,39.5,0.000,0.000,0.000,0.000,0,0
2023-11-13T20:00,45.4,51,28.4,38.1,0.000,0.000,0.000,0.000,0,0
2023-11-13T21:00,43.5,54,28.0,36.4,0.000,0.000,0.000,0.000,0,0
2023-11-13T22:00,41.9,57,27.8,35.1,0.000,0.000,0.000,0.000,0,0
2023-11-13T23:00,40.7,60,27.8,34.0,0.000,0.000,0.000,0.000,0,0
2023-11-14T00:00,39.4,63,28.0,33.0,0.000,0.000,0.000,0.000,0,0
2023-11-14T01:00,38.2,68,28.6,32.3,0.000,0.000,0.000,0.000,0,0
2023-11-14T02:00,37.4,71,29.0,31.8,0.000,0.000,0.000,0.000,0,0
2023-11-14T03:00,38.0,67,28.1,31.6,0.000,0.000,0.000,0.000,0,0
2023-11-14T04:00,36.0,76,29.2,29.9,0.000,0.000,0.000,0.000,0,0
2023-11-14T05:00,39.0,63,27.3,33.2,0.000,0.000,0.000,0.000,0,0
2023-11-14T06:00,35.5,74,28.1,29.9,0.000,0.000,0.000,0.000,0,0
2023-11-14T07:00,34.4,73,26.7,27.3,0.000,0.000,0.000,0.000,0,0
2023-11-14T08:00,39.6,63,27.9,32.1,0.000,0.000,0.000,0.000,0,0
2023-11-14T09:00,45.0,59,31.3,38.0,0.000,0.000,0.000,0.000,0,0
2023-11-14T10:00,48.9,54,32.8,42.2,0.000,0.000,0.000,0.000,0,0
2023-11-14T11:00,52.3,48,33.3,45.0,0.000,0.000,0.000,0.000,0,0
2023-11-14T12:00,54.4,45,33.6,46.8,0.000,0.000,0.000,0.000,0,0
2023-11-14T13:00,55.8,41,32.2,47.6,0.000,0.000,0.000,0.000,0,0
2023-11-14T14:00,56.0,44,34.6,48.5,0.000,0.000,0.000,0.000,0,0
2023-11-14T15:00,55.6,42,32.7,48.5,0.000,0.000,0.000,0.000,0,0
2023-11-14T16:00,52.4,47,32.7,45.6,0.000,0.000,0.000,0.000,0,0
2023-11-14T17:00,48.0,54,31.9,41.0,0.000,0.000,0.000,0.000,0,0
2023-11-14T18:00,46.3,56,31.5,39.1,0.000,0.000,0.000,0.000,0,0
2023-11-14T19:00,48.7,47,29.3,40.4,0.000,0.000,0.000,0.000,1,25
2023-11-14T20:00,47.9,48,29.3,39.6,0.000,0.000,0.000,0.000,0,6
2023-11-14T21:00,46.3,52,29.5,38.6,0.000,0.000,0.000,0.000,0,9
2023-11-14T22:00,44.7,55,29.6,37.2,0.000,0.000,0.000,0.000,2,66
2023-11-14T23:00,43.6,57,29.3,35.6,0.000,0.000,0.000,0.000,3,100
2023-11-15T00:00,43.8,55,28.8,35.3,0.000,0.000,0.000,0.000,3,100
2023-11-15T01:00,43.4,55,28.3,35.0,0.000,0.000,0.000,0.000,3,100
2023-11-15T02:00,43.2,54,27.6,34.5,0.000,0.000,0.000,0.000,3,100
2023-11-15T03:00,42.9,53,27.0,34.2,0.000,0.000,0.000,0.000,3,87
2023-11-15T04:00,42.4,53,26.5,33.8,0.000,0.000,0.000,0.000,1,36
2023-11-15T05:00,41.6,54,26.4,33.0,0.000,0.000,0.000,0.000,0,0
2023-11-15T06:00,41.0,56,26.4,32.5,0.000,0.000,0.000,0.000,0,0
2023-11-15T07:00,41.9,58,28.4,33.9,0.000,0.000,0.000,0.000,0,0
2023-11-15T08:00,44.5,58,30.9,36.7,0.000,0.000,0.000,0.000,0,0
2023-11-15T09:00,48.3,58,34.0,41.5,0.000,0.000,0.000,0.000,0,0
2023-11-15T10:00,51.9,55,36.3,45.4,0.000,0.000,0.000,0.000,0,0
2023-11-15T11:00,55.2,53,38.5,49.0,0.000,0.000,0.000,0.000,0,0
2023-11-15T12:00,57.5,53,40.3,51.7,0.000,0.000,0.000,0.000,0,0
2023-11-15T13:00,58.9,52,41.6,53.4,0.000,0.000,0.000,0.000,0,0
2023-11-15T14:00,59.6,53,42.5,54.6,0.000,0.000,0.000,0.000,0,0
2023-11-15T15:00,58.9,56,43.3,54.9,0.000,0.000,0.000,0.000,0,0
2023-11-15T16:00,55.7,66,44.6,52.7,0.000,0.000,0.000,0.000,0,0
2023-11-15T17:00,52.1,73,43.7,48.4,0.000,0.000,0.000,0.000,0,0
2023-11-15T18:00,50.6,76,43.2,46.1,0.000,0.000,0.000,0.000,0,0
2023-11-15T19:00,52.3,69,42.5,48.6,0.000,0.000,0.000,0.000,0,0
2023-11-15T20:00,48.9,79,42.6,44.9,0.000,0.000,0.000,0.000,0,0
2023-11-15T21:00,48.7,76,41.6,44.8,0.000,0.000,0.000,0.000,0,0
2023-11-15T22:00,47.8,78,41.3,43.7,0.000,0.000,0.000,0.000,0,0
2023-11-15T23:00,46.3,82,41.2,41.4,0.000,0.000,0.000,0.000,0,0
2023-11-16T00:00,45.7,82,40.6,40.6,0.000,0.000,0.000,0.000,0,0
2023-11-16T01:00,45.4,80,39.6,39.9,0.000,0.000,0.000,0.000,0,0
2023-11-16T02:00,45.2,77,38.3,39.3,0.000,0.000,0.000,0.000,0,0
2023-11-16T03:00,45.0,74,37.1,38.7,0.000,0.000,0.000,0.000,0,0
2023-11-16T04:00,44.6,72,36.3,38.3,0.000,0.000,0.000,0.000,0,0
2023-11-16T05:00,44.4,71,35.5,37.8,0.000,0.000,0.000,0.000,1,23
2023-11-16T06:00,44.2,69,34.7,37.2,0.000,0.000,0.000,0.000,3,99
2023-11-16T07:00,43.7,71,35.1,36.9,0.000,0.000,0.000,0.000,3,83
2023-11-16T08:00,46.1,69,36.5,39.1,0.000,0.000,0.000,0.000,0,0
2023-11-16T09:00,49.9,67,39.3,43.6,0.000,0.000,0.000,0.000,1,42
2023-11-16T10:00,54.2,62,41.3,47.3,0.000,0.000,0.000,0.000,3,100
2023-11-16T11:00,57.1,62,44.1,50.7,0.000,0.000,0.000,0.000,3,100
2023-11-16T12:00,60.1,63,47.5,54.5,0.000,0.000,0.000,0.000,3,90
2023-11-16T13:00,61.5,63,48.8,55.5,0.000,0.000,0.000,0.000,3,99
2023-11-16T14:00,61.8,63,49.0,55.7,0.000,0.000,0.000,0.000,3,100
2023-11-16T15:00,60.8,66,49.6,55.1,0.000,0.000,0.000,0.000,3,100
2023-11-16T16:00,60.6,68,49.8,55.1,0.000,0.000,0.000,0.000,3,100
2023-11-16T17:00,59.8,71,50.4,54.1,0.000,0.000,0.000,0.000,3,100
2023-11-16T18:00,60.3,72,51.2,54.5,0.000,0.000,0.000,0.000,3,100
2023-11-16T19:00,59.9,71,50.5,53.2,0.000,0.000,0.000,0.000,3,100
2023-11-16T20:00,60.0,69,49.7,52.9,0.000,0.000,0.000,0.000,3,100
2023-11-16T21:00,60.2,68,49.5,53.0,0.000,0.000,0.000,0.000,3,100
2023-11-16T22:00,60.2,68,49.7,53.6,0.000,0.000,0.000,0.000,3,100
2023-11-16T23:00,60.0,70,50.3,54.0,0.000,0.000,0.000,0.000,3,100
2023-11-17T00:00,59.3,75,51.2,54.2,0.004,0.004,0.000,0.000,51,100
2023-11-17T01:00,58.2,81,52.3,53.6,0.004,0.004,0.000,0.000,51,78
2023-11-17T02:00,57.2,85,52.6,52.8,0.004,0.004,0.000,0.000,51,100
2023-11-17T03:00,56.4,87,52.7,52.9,0.004,0.004,0.000,0.000,51,100
2023-11-17T04:00,56.0,87,52.0,52.6,0.000,0.000,0.000,0.000,3,94
2023-11-17T05:00,54.2,83,49.1,49.3,0.004,0.004,0.000,0.000,51,100
2023-11-17T06:00,50.3,67,39.8,43.4,0.000,0.000,0.000,0.000,3,100
2023-11-17T07:00,50.8,69,41.2,45.2,0.000,0.000,0.000,0.000,3,92
2023-11-17T08:00,50.1,72,41.4,44.3,0.000,0.000,0.000,0.000,3,100
2023-11-17T09:00,47.3,66,36.5,39.7,0.000,0.000,0.000,0.000,2,64
2023-11-17T10:00,48.1,62,35.5,40.9,0.000,0.000,0.000,0.000,0,0
2023-11-17T11:00,49.1,57,34.5,42.1,0.000,0.000,0.000,0.000,0,1
2023-11-17T12:00,49.5,53,33.3,42.6,0.000,0.000,0.000,0.000,2,75
2023-11-17T13:00,49.3,51,31.9,42.1,0.000,0.000,0.000,0.000,3,94
2023-11-17T14:00,48.7,48,30.1,41.4,0.000,0.000,0.000,0.000,2,57
2023-11-17T15:00,47.7,47,28.4,40.7,0.000,0.000,0.000,0.000,0,1
2023-11-17T16:00,45.4,51,28.2,39.1,0.000,0.000,0.000,0.000,0,0
2023-11-17T17:00,41.8,53,26.1,34.9,0.000,0.000,0.000,0.000,0,0
2023-11-17T18:00,39.9,56,25.4,32.7,0.000,0.000,0.000,0.000,0,0
2023-11-17T19:00,39.1,66,28.7,33.4,0.000,0.000,0.000,0.000,0,0
2023-11-17T20:00,38.2,60,25.6,31.0,0.000,0.000,0.000,0.000,0,0
2023-11-17T21:00,37.0,62,25.0,29.8,0.000,0.000,0.000,0.000,0,0
2023-11-17T22:00,35.8,64,24.9,28.9,0.000,0.000,0.000,0.000,0,2
2023-11-17T23:00,34.9,68,25.3,28.4,0.000,0.000,0.000,0.000,0,0
2023-11-18T00:00,33.8,70,25.1,27.0,0.000,0.000,0.000,0.000,0,0
2023-11-18T01:00,32.8,72,24.7,26.0,0.000,0.000,0.000,0.000,0,0
2023-11-18T02:00,31.9,74,24.7,25.4,0.000,0.000,0.000,0.000,0,0
2023-11-18T03:00,31.2,76,24.7,24.8,0.000,0.000,0.000,0.000,0,0
2023-11-18T04:00,30.7,77,24.4,24.1,0.000,0.000,0.000,0.000,0,0
2023-11-18T05:00,30.4,76,23.8,23.1,0.000,0.000,0.000,0.000,0,0
2023-11-18T06:00,30.3,75,23.3,23.0,0.000,0.000,0.000,0.000,0,0
2023-11-18T07:00,29.2,79,23.7,21.8,0.000,0.000,0.000,0.000,0,0
2023-11-18T08:00,33.0,70,24.4,25.1,0.000,0.000,0.000,0.000,0,0
2023-11-18T09:00,37.4,65,26.8,30.1,0.000,0.000,0.000,0.000,0,0
2023-11-18T10:00,41.8,54,26.5,33.9,0.000,0.000,0.000,0.000,0,0
2023-11-18T11:00,45.0,48,26.3,36.5,0.000,0.000,0.000,0.000,0,0
2023-11-18T12:00,47.2,42,25.2,38.1,0.000,0.000,0.000,0.000,0,0
2023-11-18T13:00,48.6,39,24.5,39.4,0.000,0.000,0.000,0.000,0,0
2023-11-18T14:00,49.0,38,24.3,39.6,0.000,0.000,0.000,0.000,0,0
2023-11-18T15:00,48.7,39,25.0,39.8,0.000,0.000,0.000,0.000,0,0
2023-11-18T16:00,46.4,46,26.8,38.5,0.000,0.000,0.000,0.000,0,0
2023-11-18T17:00,43.5,51,26.5,35.7,0.000,0.000,0.000,0.000,0,0
2023-11-18T18:00,42.1,53,26.1,34.2,0.000,0.000,0.000,0.000,0,0
2023-11-18T19:00,42.7,54,27.2,35.3,0.000,0.000,0.000,0.000,0,0
2023-11-18T20:00,41.7,57,27.5,34.3,0.000,0.000,0.000,0.000,0,0
2023-11-18T21:00,40.9,60,28.0,33.6,0.000,0.000,0.000,0.000,0,0
2023-11-18T22:00,40.1,63,28.5,32.9,0.000,0.000,0.000,0.000,0,0
2023-11-18T23:00,39.6,66,29.2,32.4,0.000,0.000,0.000,0.000,0,0
2023-11-19T00:00,39.0,70,29.9,32.0,0.000,0.000,0.000,0.000,0,0
2023-11-19T01:00,38.4,73,30.6,31.8,0.000,0.000,0.000,0.000,0,0
2023-11-19T02:00,38.5,76,31.5,31.9,0.000,0.000,0.000,0.000,0,0
2023-11-19T03:00,38.5,77,32.0,32.1,0.000,0.000,0.000,0.000,0,0
2023-11-19T04:00,38.2,78,32.0,31.9,0.000,0.000,0.000,0.000,0,0
2023-11-19T05:00,37.9,79,31.9,31.6,0.000,0.000,0.000,0.000,0,0
2023-11-19T06:00,37.3,81,31.9,31.3,0.000,0.000,0.000,0.000,0,0
2023-11-19T07:00,36.0,82,31.0,30.1,0.000,0.000,0.000,0.000,0,0
2023-11-19T08:00,39.1,77,32.7,33.1,0.000,0.000,0.000,0.000,0,0
2023-11-19T09:00,44.0,70,34.8,39.0,0.000,0.000,0.000,0.000,0,0
2023-11-19T10:00,47.8,66,37.2,43.1,0.000,0.000,0.000,0.000,0,0
2023-11-19T11:00,50.4,63,38.3,45.7,0.000,0.000,0.000,0.000,0,0
2023-11-19T12:00,51.7,61,38.8,47.0,0.000,0.000,0.000,0.000,0,0
2023-11-19T13:00,52.0,62,39.6,46.7,0.000,0.000,0.000,0.000,1,28
2023-11-19T14:00,51.2,64,39.3,46.1,0.000,0.000,0.000,0.000,3,93
2023-11-19T15:00,49.6,65,38.4,44.2,0.000,0.000,0.000,0.000,3,89
2023-11-19T16:00,46.6,72,38.2,41.4,0.000,0.000,0.000,0.000,2,64
2023-11-19T17:00,43.1,82,37.9,36.9,0.000,0.000,0.000,0.000,3,90
2023-11-19T18:00,41.7,87,38.1,35.7,0.000,0.000,0.000,0.000,3,98
2023-11-19T19:00,41.8,87,38.1,35.8,0.000,0.000,0.000,0.000,3,100
2023-11-19T20:00,41.9,88,38.6,36.0,0.000,0.000,0.000,0.000,3,100
2023-11-19T21:00,41.8,91,39.3,36.0,0.000,0.000,0.000,0.000,3,100
2023-11-19T22:00,42.4,89,39.5,36.1,0.000,0.000,0.000,0.000,3,100
2023-11-19T23:00,43.3,86,39.4,37.3,0.000,0.000,0.000,0.000,3,100
2023-11-20T00:00,43.6,84,39.1,37.1,0.000,0.000,0.000,0.000,3,100
2023-11-20T01:00,43.4,81,37.9,37.1,0.000,0.000,0.000,0.000,3,100
2023-11-20T02:00,42.3,78,36.0,35.8,0.000,0.000,0.000,0.000,3,100
2023-11-20T03:00,42.1,74,34.3,35.0,0.000,0.000,0.000,0.000,3,100
2023-11-20T04:00,41.8,70,32.8,33.9,0.000,0.000,0.000,0.000,3,100
2023-11-20T05:00,41.5,70,32.3,33.0,0.000,0.000,0.000,0.000,3,100
2023-11-20T06:00,41.2,71,32.4,32.8,0.000,0.000,0.000,0.000,3,100
2023-11-20T07:00,41.7,75,34.2,33.5,0.000,0.000,0.000,0.000,3,100
2023-11-20T08:00,42.2,77,35.5,34.1,0.000,0.000,0.000,0.000,3,100
2023-11-20T09:00,42.6,77,35.7,34.6,0.000,0.000,0.000,0.000,3,100
2023-11-20T10:00,44.0,72,35.5,35.5,0.000,0.000,0.000,0.000,3,100
2023-11-20T11:00,44.9,66,34.2,36.0,0.000,0.000,0.000,0.000,3,100
2023-11-20T12:00,46.9,59,33.2,37.5,0.000,0.000,0.000,0.000,3,99
2023-11-20T13:00,47.1,60,33.9,37.7,0.000,0.000,0.000,0.000,3,100
2023-11-20T14:00,46.8,62,34.6,37.5,0.000,0.000,0.000,0.000,3,100
2023-11-20T15:00,45.7,68,35.8,37.1,0.000,0.000,0.000,0.000,3,100
2023-11-20T16:00,45.5,68,35.6,37.1,0.000,0.000,0.000,0.000,3,100
2023-11-20T17:00,44.9,73,36.6,36.6,0.012,0.012,0.000,0.000,51,100
2023-11-20T18:00,44.5,80,38.5,36.3,0.008,0.008,0.000,0.000,51,100
2023-11-20T19:00,43.2,90,40.4,37.1,0.035,0.035,0.000,0.000,53,100
2023-11-20T20:00,42.9,90,40.3,36.4,0.004,0.004,0.000,0.000,51,100
2023-11-20T21:00,42.1,92,40.0,35.2,0.051,0.051,0.000,0.000,61,100
2023-11-20T22:00,41.8,94,40.0,34.9,0.051,0.051,0.000,0.000,61,100
2023-11-20T23:00,41.3,94,39.8,34.2,0.051,0.051,0.000,0.000,61,100
2023-11-21T00:00,41.1,94,39.5,34.4,0.079,0.079,0.000,0.000,61,100
2023-11-21T01:00,40.9,94,39.4,33.8,0.110,0.110,0.000,0.000,63,100
